"OcPacP","rank 12",27
-80.81113327,1.298514769
-82.29858202,1.286071777
-86.39019775,1.286071777
-84.49047852,3.688293457
-84.49047852,5.01348877
-84.48168945,5.069274902
-84.45599365,5.119689941
-84.41589355,5.159484863
-84.36547852,5.185119629
-82,5.185119629
-82,7.00012207
-81.38013444,6.804602342
-80.66372337,6.689911875
-80.32036989,6.709540084
-79.9442554,6.801034198
-79.54646445,7.004613915
-79.33207066,7.040346212
-79.146715,7.071238823
-78.82041692,7.147767724
-78.85312248,6.486631608
-78.97209553,5.748998696
-79.07322263,5.124390182
-79.16245241,4.577114151
-79.53126887,3.970351594
-80.05475029,3.06020776
-80.44736136,2.215499103
-80.81113327,1.298514769
