"local area","local area",0
-86.0022144623824,1.45673466814881
-84.7666682,3.049999
-84.3166713,3.5333309
-84.316669721,3.641310459
-84.3166513155426,3.64137877408122
-84.316643964949,3.64140609100438
-84.3166366186462,3.64143340908177
-84.3166292766343,3.64146072831272
-84.3166219389136,3.64148804869656
-84.3166146054843,3.64151537023261
-84.3166072763465,3.64154269292019
-84.3165999515004,3.64157001675864
-84.3165926309462,3.64159734174728
-84.316585314684,3.64162466788543
-84.3165780027142,3.64165199517242
-84.3165706950367,3.64167932360758
-84.3165633916519,3.64170665319023
-84.3165560925598,3.6417339839197
-84.3165487977608,3.64176131579532
-84.3165415072549,3.6417886488164
-84.3165342210423,3.64181598298227
-84.3165269391232,3.64184331829227
-84.3165196614979,3.64187065474571
-84.3165123881664,3.64189799234193
-84.3165051191289,3.64192533108024
-84.3164978543857,3.64195267095998
-84.3164905939369,3.64198001198046
-84.3164833377827,3.64200735414102
-84.3164760859233,3.64203469744097
-84.3164688383588,3.64206204187965
-84.3164615950894,3.64208938745638
-84.3164543561153,3.64211673417049
-84.3164471214367,3.64214408202129
-84.3164398910538,3.64217143100813
-84.3164326649668,3.64219878113031
-84.3164254431757,3.64222613238717
-84.3164182256808,3.64225348477803
-84.3164110124823,3.64228083830222
-84.3164038035804,3.64230819295906
-84.3163965989752,3.64233554874787
-84.3163893986669,3.64236290566799
-84.3163822026557,3.64239026371874
-84.3163750109418,3.64241762289943
-84.3163678235253,3.64244498320941
-84.3163606404064,3.64247234464799
-84.3163534615853,3.64249970721449
-84.3163462870622,3.64252707090825
-84.3163391168372,3.64255443572858
-84.3163319509106,3.64258180167481
-84.3163247892824,3.64260916874627
-84.316317631953,3.64263653694229
-84.3163104789224,3.64266390626218
-84.3163033301908,3.64269127670527
-84.3162961857585,3.64271864827088
-84.3162890456255,3.64274602095835
-84.3162819097921,3.64277339476699
-84.3162747782585,3.64280076969613
-84.3162676510247,3.64282814574509
-84.316260528091,3.64285552291321
-84.3162534094576,3.6428829011998
-84.3162462951247,3.64291028060418
-84.3162391850924,3.64293766112569
-84.3162320793608,3.64296504276364
-84.3162249779302,3.64299242551737
-84.3162178808008,3.64301980938619
-84.3162107879727,3.64304719436944
-84.3162036994461,3.64307458046642
-84.3161966152211,3.64310196767648
-84.316189535298,3.64312935599893
-84.3161824596769,3.6431567454331
-84.316175388358,3.64318413597831
-84.3161683213415,3.64321152763388
-84.3161612586275,3.64323892039915
-84.3161542002162,3.64326631427343
-84.3161471461078,3.64329370925605
-84.3161400963025,3.64332110534633
-84.3161330508004,3.6433485025436
-84.3161260096017,3.64337590084718
-84.3161189727066,3.64340330025639
-84.3161119401153,3.64343070077056
-84.3161049118279,3.64345810238902
-84.3160978878446,3.64348550511108
-84.3160908681656,3.64351290893608
-84.316083852791,3.64354031386333
-84.316076841721,3.64356771989215
-84.3160698349559,3.64359512702188
-84.3160628324957,3.64362253525184
-84.3160558343407,3.64364994458135
-84.316048840491,3.64367735500973
-84.3160418509467,3.64370476653631
-84.3160348657082,3.64373217916041
-84.3160278847754,3.64375959288135
-84.3160209081487,3.64378700769846
-84.3160139358282,3.64381442361107
-84.316006967814,3.64384184061849
-84.3160000041063,3.64386925872005
-84.3159930447053,3.64389667791508
-84.3159860896112,3.64392409820289
-84.3159791388241,3.64395151958281
-84.3159721923442,3.64397894205416
-84.3159652501717,3.64400636561628
-84.3159583123068,3.64403379026847
-84.3159513787495,3.64406121601006
-84.3159444495002,3.64408864284039
-84.3159375245589,3.64411607075876
-84.3159306039259,3.64414349976451
-84.3159236876013,3.64417092985695
-84.3159167755852,3.64419836103542
-84.3159098678779,3.64422579329923
-84.3159029644795,3.6442532266477
-84.3158960653902,3.64428066108017
-84.3158891706102,3.64430809659595
-84.3158822801396,3.64433553319436
-84.3158753939786,3.64436297087474
-84.3158685121273,3.6443904096364
